"Year","Month","Day","Sampling_date_order","plot","BA","DM","DO","DS","NA","OL","OT","PB","PE","PF","PH","PI","PL","PM","PP","RF","RM","RO","SF","SH","SO"
2015,6,13,55,8,3,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2015,6,13,55,15,1,1,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,1,0,0
2015,6,13,55,19,2,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,1,0,3,0,0
2015,6,13,55,20,1,0,0,0,0,0,0,2,2,0,0,0,0,2,9,0,1,0,0,0,0
2015,6,13,55,21,1,0,0,0,0,0,1,6,0,4,0,0,0,0,4,0,0,0,6,0,0
2015,6,13,55,22,1,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,5,0,0
2015,6,13,55,1,0,2,0,0,0,0,0,2,4,0,0,0,0,0,6,0,2,0,1,0,0
2015,6,13,55,9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,1,0,0
2015,6,13,55,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2015,6,13,55,12,2,0,0,0,0,2,1,0,1,0,0,0,0,0,7,0,0,1,0,2,0
2015,6,13,55,16,4,1,0,0,0,0,0,0,2,0,0,0,0,0,7,0,2,0,0,0,0
2015,6,13,55,23,0,1,0,0,0,0,1,0,3,0,0,0,0,0,2,0,3,0,0,0,0
2015,7,18,56,4,1,6,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0
2015,7,18,56,5,3,7,2,0,0,1,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0
2015,7,18,56,6,0,2,2,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,1,0,0
2015,7,18,56,7,1,5,0,0,0,2,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0
2015,7,18,56,11,0,2,3,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0
2015,7,18,56,13,1,3,0,0,0,2,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0
2015,7,18,56,14,1,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0
2015,7,18,56,17,1,4,1,0,0,1,0,0,0,0,0,0,0,1,17,0,2,0,2,0,0
2015,7,18,56,18,0,4,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,2,0
2015,7,18,56,24,1,5,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,1,0,0
2015,7,18,56,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,9,0,1,0,0,2,0
2015,7,18,56,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0
2015,7,18,56,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,16,0,0,0,1,0,0
2015,7,18,56,15,2,1,0,0,0,0,1,0,0,0,0,0,0,1,10,0,1,0,1,0,0
2015,7,18,56,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1,0,0
2015,7,18,56,20,1,0,0,0,0,1,0,2,1,0,0,0,0,1,11,0,0,0,0,0,0
2015,7,18,56,21,2,0,0,0,0,0,0,5,0,2,0,0,0,0,4,0,0,0,4,0,0
2015,7,18,56,22,1,0,0,0,0,0,1,2,0,1,0,0,0,0,5,0,0,0,3,0,0
2015,7,18,56,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0
2015,7,18,56,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,3,0,0
2015,7,18,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,18,56,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0
2015,7,18,56,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2015,7,18,56,23,1,1,2,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,0
2015,8,22,57,4,1,5,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2015,8,22,57,5,0,4,3,0,0,0,1,0,2,2,0,0,0,0,12,0,0,0,0,0,0
2015,8,22,57,6,0,1,2,0,0,1,1,0,1,0,0,0,0,0,15,0,0,0,0,0,0
2015,8,22,57,7,0,4,1,0,0,2,1,3,0,0,0,0,0,1,11,0,0,0,0,0,0
2015,8,22,57,11,0,3,2,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0
2015,8,22,57,13,0,2,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0
2015,8,22,57,14,3,4,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2015,8,22,57,17,0,4,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2015,8,22,57,18,0,6,0,0,1,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0
2015,8,22,57,24,0,4,1,0,0,0,1,0,1,0,0,0,0,0,12,0,1,0,0,0,0
2015,8,22,57,2,2,0,0,0,2,1,2,2,1,0,0,0,0,0,7,0,0,0,0,0,0
2015,8,22,57,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0
2015,8,22,57,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2015,8,22,57,15,0,1,1,0,0,2,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2015,8,22,57,19,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0
2015,8,22,57,20,1,0,0,0,1,0,1,0,0,1,0,0,0,0,11,0,0,0,0,0,0
2015,8,22,57,21,2,1,0,0,0,0,0,5,0,2,0,0,0,0,7,0,0,0,0,0,0
2015,8,22,57,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
2015,8,22,57,1,0,2,0,0,0,0,3,0,2,1,0,0,0,1,10,0,0,0,0,0,0
2015,8,22,57,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0
2015,8,22,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
2015,8,22,57,12,1,0,1,0,0,1,1,0,2,0,0,0,0,0,10,0,0,0,0,1,0
2015,8,22,57,16,1,0,0,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0
2015,8,22,57,23,0,0,1,0,0,0,1,1,3,0,0,0,0,2,7,0,0,0,0,0,0
2015,9,12,58,4,0,4,2,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2015,9,12,58,5,1,6,3,0,1,1,1,0,1,1,0,0,0,0,8,0,0,0,0,0,0
2015,9,12,58,6,0,3,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2015,9,12,58,7,0,4,1,0,0,2,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0
2015,9,12,58,11,0,4,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2015,9,12,58,13,1,3,2,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0
2015,9,12,58,14,1,5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2015,9,12,58,17,1,4,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2015,9,12,58,18,0,5,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0
2015,9,12,58,24,0,7,2,0,0,1,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0
2015,9,12,58,2,1,0,0,0,1,1,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0
2015,9,12,58,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2015,9,12,58,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0,1,0,0
2015,9,12,58,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2015,9,12,58,19,0,0,0,0,0,0,1,0,2,0,0,0,0,2,9,0,0,0,0,0,0
2015,9,12,58,20,1,0,0,0,0,1,2,0,2,0,0,0,0,0,7,0,0,0,0,0,0
2015,9,12,58,21,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0
2015,9,12,58,22,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0
2015,9,12,58,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,4,0,0,0,0,0,0
2015,9,12,58,9,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2015,9,12,58,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
2015,9,12,58,12,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0
2015,9,12,58,16,4,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2015,9,12,58,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,10,59,4,0,4,2,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2015,10,10,59,5,1,6,3,0,0,2,1,0,0,1,0,0,0,0,5,0,1,0,0,0,0
2015,10,10,59,6,0,3,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
2015,10,10,59,7,1,5,2,0,0,2,1,2,1,0,0,0,0,0,6,0,0,0,0,0,0
2015,10,10,59,11,1,7,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2015,10,10,59,13,0,3,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0
2015,10,10,59,14,0,3,1,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0
2015,10,10,59,17,2,7,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2015,10,10,59,18,0,5,0,0,1,3,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0
2015,10,10,59,24,0,8,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
2015,10,10,59,2,2,0,0,0,1,0,2,2,1,0,0,0,0,0,3,0,0,0,0,1,0
2015,10,10,59,3,2,0,0,0,0,2,1,1,0,3,0,0,0,0,8,0,0,0,0,0,0
2015,10,10,59,8,2,0,0,0,0,0,1,0,1,1,0,0,0,0,6,0,0,0,0,0,0
2015,10,10,59,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,2,0,2,0,0
2015,10,10,59,19,2,0,0,0,0,0,4,1,2,0,0,0,0,2,4,0,2,0,0,0,0
2015,10,10,59,20,0,0,0,0,0,3,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0
2015,10,10,59,21,1,0,0,0,0,0,0,5,0,1,0,0,0,0,3,0,1,0,0,0,0
2015,10,10,59,22,0,0,0,0,0,0,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0
2015,10,10,59,1,0,1,0,0,0,1,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0
2015,10,10,59,9,0,1,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0
2015,10,10,59,10,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2015,10,10,59,12,0,1,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0
2015,10,10,59,16,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0
2015,10,10,59,23,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2015,11,14,60,4,0,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2015,11,14,60,5,1,4,1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2015,11,14,60,6,0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2015,11,14,60,7,0,7,2,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
2015,11,14,60,11,0,8,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,14,60,13,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2015,11,14,60,14,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2015,11,14,60,17,1,6,2,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,14,60,18,0,5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015,11,14,60,24,0,8,1,0,0,2,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0
2015,11,14,60,2,0,0,0,0,2,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0
2015,11,14,60,3,2,1,0,0,0,3,3,1,0,4,0,0,0,0,3,0,0,0,0,0,0
2015,11,14,60,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0
2015,11,14,60,15,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,3,0,0,1,0
2015,11,14,60,19,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,2,0,0,0,0
2015,11,14,60,20,0,0,0,0,0,1,3,0,3,0,0,0,0,1,1,0,1,0,0,0,0
2015,11,14,60,21,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0
2015,11,14,60,22,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,14,60,1,0,0,0,0,0,0,2,0,4,0,0,0,1,1,0,0,0,0,0,0,0
2015,11,14,60,9,0,1,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,14,60,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,14,60,12,0,0,0,0,1,0,1,0,2,0,0,0,0,4,0,0,1,0,0,1,0
2015,11,14,60,16,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2015,11,14,60,23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,13,61,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,13,61,5,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
2016,2,13,61,6,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,2,13,61,7,0,5,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,13,61,11,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,13,61,13,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,13,61,14,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,13,61,17,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,13,61,18,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,2,13,61,24,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0
2016,2,13,61,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0
2016,2,13,61,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,2,13,61,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,2,13,61,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,2,13,61,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,2,13,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
2016,2,13,61,21,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0
2016,2,13,61,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,2,13,61,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,0
2016,2,13,61,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,2,13,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2016,2,13,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,13,61,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,13,61,23,2,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
2016,3,19,62,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,3,19,62,5,1,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,19,62,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,3,19,62,7,0,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,3,19,62,11,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,19,62,13,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2016,3,19,62,14,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
2016,3,19,62,17,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2016,3,19,62,18,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
2016,3,19,62,24,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2016,3,19,62,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,2,0,0,0,0
2016,3,19,62,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
2016,3,19,62,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,0
2016,3,19,62,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
2016,3,19,62,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
2016,3,19,62,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,19,62,21,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0
2016,3,19,62,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,3,19,62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0
2016,3,19,62,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,19,62,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,19,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,19,62,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2016,3,19,62,23,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016,5,7,63,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2016,5,7,63,5,1,6,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2016,5,7,63,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,5,7,63,7,0,3,2,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,5,7,63,11,0,7,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,5,7,63,13,0,4,3,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,5,7,63,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,5,7,63,17,0,8,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2016,5,7,63,18,0,7,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
2016,5,7,63,24,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2016,5,7,63,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0
2016,5,7,63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
2016,5,7,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2016,5,7,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2016,5,7,63,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,5,7,63,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2016,5,7,63,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,5,7,63,22,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016,5,7,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
2016,5,7,63,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,7,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,7,63,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,5,7,63,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0
2016,5,7,63,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,6,4,64,4,0,4,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0
2016,6,4,64,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,6,4,64,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,6,4,64,7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,6,4,64,11,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6,4,64,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,6,4,64,14,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,6,4,64,17,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,6,4,64,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,6,4,64,24,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,6,4,64,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2016,6,4,64,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
2016,6,4,64,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
2016,6,4,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,6,4,64,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
2016,6,4,64,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
2016,6,4,64,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,6,4,64,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,6,4,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016,6,4,64,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,6,4,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6,4,64,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,6,4,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6,4,64,23,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,7,2,65,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
2016,7,2,65,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,7,2,65,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,7,2,65,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,7,2,65,11,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,7,2,65,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,7,2,65,14,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2016,7,2,65,17,0,4,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2016,7,2,65,18,0,4,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,7,2,65,24,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,7,2,65,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
2016,7,2,65,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0
2016,7,2,65,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0
2016,7,2,65,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,7,2,65,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,7,2,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2016,7,2,65,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,7,2,65,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2016,7,2,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,7,2,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,7,2,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,7,2,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,8,6,66,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2016,8,6,66,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
2016,8,6,66,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,8,6,66,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,8,6,66,11,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,8,6,66,13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,8,6,66,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2016,8,6,66,17,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2016,8,6,66,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2016,8,6,66,24,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
